year,start_station_name,num_rides
2022,"Tavistock Place, Bloomsbury",12412
2022,"Tavistock Street, Covent Garden",18228
2022,"Taviton Street, Bloomsbury",18316
2022,"Temple Gardens, Temple",18912
2022,"Teversham Lane, Stockwell",6087
2022,"Teviot Street, Poplar",2164
2022,"The Blue, Bermondsey",384
2022,"The Guildhall, Guildhall",6569
2022,"The Metropolitan, Portobello",9122
2022,"The Tennis Courts, The Regent's Park",14364
2022,"The Vale, Chelsea",18873
2022,"Theobald's Road , Holborn",15062
2022,"Thorndike Close, West Chelsea",9075
2022,"Thurtle Road, Haggerston",1591
2022,"Thurtle road, Haggerston",4897
2022,"Timber Lodge, Queen Elizabeth Olympic Park",12381
2022,"Tooley Street, Bermondsey",37934
2022,"Torrens Street, Angel",9009
2022,"Tower Gardens , Tower",37673
2022,"Tower Wharf, Bermondsey",16160
2022,"Trebovir Road, Earl's Court",14056
2022,"Triangle Car Park, Hyde Park",35423
2022,"Turquoise Island, Notting Hill",15240
2022,"Twig Folly Bridge, Mile End",14784
2022,"Tyers Gate, Bermondsey",11116
2022,"Tysoe Street, Clerkenwell",18923
2022,"Union Grove, Wandsworth Road",10420
2022,"Union Street, The Borough",13219
2022,"Upcerne Road, West Chelsea",10625
2022,"Upper Bank Street, Canary Wharf",14876
2022,"Upper Grosvenor Street, Mayfair",4908
2022,"Upper Richmond Road, Putney",4732
2022,"Usk Road, Clapham Junction",9787
2022,"Vauxhall Bridge , Pimlico",8910
2022,"Vauxhall Cross, Vauxhall",30990
2022,"Vauxhall Street, Vauxhall",11111
2022,"Vauxhall Walk, Vauxhall",8169
2022,"Vereker Road, West Kensington",14334
2022,"Vicarage Crescent, Battersea",15969
2022,"Vicarage Gate, Kensington",6952
2022,"Victoria & Albert Museum, South Kensington",9207
2022,"Victoria Park Road, Hackney Central",15174
2022,"Victoria Rise, Clapham Common",10233
2022,"Victory Place, Walworth",8362
2022,"Vincent Square, Westminster",6305
2022,"Vincent Street, Pimlico",11391
2022,"Walmer Road, Avondale",4937
2022,"Walnut Tree Walk, Vauxhall",12873
2022,"Walworth Square, Walworth",16835
2022,"Wandsworth Rd, Isley Court, Wandsworth Road",8909
2022,"Wandsworth Town Station, Wandsworth",11459
2022,"Wapping High Street, Wapping",9033
2022,"Wapping Lane, Wapping",15039
2022,"Wardour Street, Soho",25805
2022,"Warren Street Station, Euston",30576
2022,"Warwick Avenue Station, Maida Vale",15558
2022,"Warwick Road, Olympia",18663
2022,"Warwick Row, Westminster",22285
2022,"Warwick Square, Pimlico",14289
2022,"Waterloo Bridge, South Bank",7773
2022,"Waterloo Place, St. James's",16660
2022,"Waterloo Road, South Bank",10972
2022,"Waterloo Station 1, Waterloo",46635
2022,"Waterloo Station 2, Waterloo",29820
2022,"Waterloo Station 3, Waterloo",49171
2022,"Watney Market, Stepney",10912
2022,"Watney Street, Shadwell",13216
2022,"Webber Street , Southwark",13588
2022,"Wellington Arch, Hyde Park",47111
2022,"Wellington Road, St. John's Wood",10832
2022,"Wellington Row, Bethnal Green",12280
2022,"Wellington Street , Strand",25960
2022,"Wells Street, Fitzrovia",19910
2022,"Wendon Street, Old Ford",8683
2022,"Wenlock Road , Hoxton",17463
2022,"West Cromwell Road, Earl's Court",11212
2022,"West Kensington Station, West Kensington",10570
2022,"West Smithfield Rotunda, Farringdon",16491
2022,"Westbourne Grove, Bayswater",13281
2022,"Westbourne Park Road, Portobello",7728
2022,"Westbridge Road, Battersea",19965
2022,"Westferry Circus, Canary Wharf",15388
2022,"Westferry DLR, Limehouse",15908
2022,"Westfield Ariel Way, White City",14385
2022,"Westfield Library Corner, Shepherd's Bush",1388
2022,"Westfield Southern Terrace ,Shepherd's Bush",8061
2022,"Westminster Bridge Road, Elephant & Castle",3222
2022,"Westminster Pier, Westminster",42929
2022,"Westminster University, Marylebone",11009
2022,"Whiston Road, Haggerston",9267
2022,"Whitehall Place, Strand",33052
2022,"William IV Street, Strand",23632
2022,"William Morris Way, Sands End",10454
2022,"Windsor Terrace, Hoxton",12106
2022,"Wood Street, Guildhall",7500
2022,"Woodstock Grove, Shepherd's Bush",15268
2022,"Woodstock Street, Mayfair",10315
2022,"World's End Place, West Chelsea",14331
2022,"Wormwood Street, Liverpool Street",47929
2022,"Worship Street, Shoreditch",14720
2022,"Wren Street, Holborn",13170
2022,"Wright's Lane, Kensington",19464
2022,"Wynne Road, Stockwell",5395
2022,"York Hall, Bethnal Green",14997
2022,"York Way, Kings Cross",11542
2023,"Abbey Orchard Street, Westminster",288
2023,"Abbotsbury Road, Holland Park",106
2023,"Aberdeen Place, St. John's Wood",346
2023,"Aberfeldy Street, Poplar",79
2023,"Abingdon Green, Westminster",270
2023,"Abingdon Villas, Kensington",223
2023,"Abyssinia Close, Clapham Junction",199
2023,"Ackroyd Drive, Bow",378
2023,"Ada Street, Hackney Central",200
2023,"Addison Road, Holland Park",99
2023,"Aintree Street, Fulham",384
2023,"Albany Street, The Regent's Park",333
2023,"Albert Bridge Road, Battersea Park",374
2023,"Albert Embankment, Vauxhall",227
2023,"Albert Gardens, Stepney",212
2023,"Albert Gate, Hyde Park",657
2023,"Albert Square, Stockwell",309
2023,"Alderney Street, Pimlico",473
2023,"Aldersgate Street, Barbican",538
2023,"Alfreda Street, Battersea Park",347
2023,"All Saints Church, Portobello",321
2023,"All Saints' Road, Portobello",133
2023,"Allington Street, Victoria",621
2023,"Alma Road, Wandsworth",129
2023,"Alpha Grove, Millwall",94
2023,"Ampton Street , Clerkenwell",226
2023,"Ansell House, Stepney",379
2023,"Antill Road, Mile End",245
2023,"Aquatic Centre, Queen Elizabeth Olympic Park",732
2023,"Archbishop's Park, Waterloo",174
2023,"Argyll Road, Kensington",219
2023,"Arlington Road, Camden Town",170
2023,"Arundel Street, Temple",103
2023,"Ashley Crescent, Battersea",282
2023,"Ashley Place, Victoria",256
2023,"Ashmole Estate, Oval",216
2023,"Aston Street, Stepney",222
2023,"Austin Road, Battersea Park",322
2023,"Aylward Street, Stepney",174
2023,"BBC White City, White City",287
2023,"Baker Street, Marylebone",387
2023,"Baldwin Street, St. Luke's",397
2023,"Bancroft Road, Bethnal Green",316
2023,"Bank of England Museum, Bank",465
2023,"Bankside Mix, Bankside",283
2023,"Barbican Centre, Barbican",329
2023,"Barons Court Station, West Kensington",509
2023,"Bath Street, St. Luke's",383
2023,"Battersea Church Road, Battersea",359
2023,"Battersea Park Road, Nine Elms",777
2023,"Battersea Power Station, Battersea Park",775
2023,"Bayley Street , Bloomsbury",404
2023,"Baylis Road, Waterloo",604
2023,"Bayswater Road, Hyde Park",454
2023,"Beaumont Street, Marylebone",327
2023,"Bedford Way, Bloomsbury",151
2023,"Belford House, Haggerston",118
2023,"Belgrave Road, Victoria",222
2023,"Belgrave Square, Belgravia",193
2023,"Belgrove Street , King's Cross",1055
2023,"Bell Lane, Liverpool Street",338
2023,"Bell Street , Marylebone",258
2023,"Belvedere Road 1, South Bank",255
2023,"Belvedere Road 2, South Bank",174
2023,"Bermondsey Station, Bermondsey",248
2023,"Bermondsey Street, Bermondsey",622
2023,"Berry Street, Clerkenwell",348
2023,"Beryl Road, Hammersmith",279
2023,"Bethnal Green Garden, Bethnal Green",200
2023,"Bethnal Green Road, Shoreditch",943
2023,"Bevington Road West, North Kensington",240
2023,"Binfield Road, Stockwell",403
2023,"Birkenhead Street, King's Cross",296
2023,"Bishop's Avenue, Fulham",242
2023,"Bishop's Bridge Road East, Bayswater",120
2023,"Bishop's Bridge Road West, Bayswater",400
2023,"Black Lion Gate, Kensington Gardens",669
2023,"Black Prince Road, Vauxhall",361
2023,"Blackfriars Road, Southwark",329
2023,"Blackfriars Station, St. Paul's",411
2023,"Blenheim Crescent, Ladbroke Grove",217
2023,"Blythe Road West, Shepherd's Bush",237
2023,"Blythe Road, Olympia",209
2023,"Bolsover Street, Fitzrovia",300
2023,"Bonner Gate, Victoria Park",340
2023,"Bonny Street, Camden Town",364
2023,"Borough High Street, The Borough",234
2023,"Borough Road, Elephant & Castle",249
2023,"Boston Place, Marylebone",378
2023,"Bourne Street, Belgravia",314
2023,"Bouverie Street, Temple",215
2023,"Bow Church Station, Bow",351
2023,"Bow Road Station, Bow",290
2023,"Braham Street, Aldgate",499
2023,"Bramham Gardens, Earl's Court",493
2023,"Brandon Street, Walworth",197
2023,"Breams Buildings, Holborn",225
2023,"Brick Lane Market, Shoreditch",281
2023,"Bricklayers Arms, Borough",468
2023,"Bridge Avenue, Hammersmith",297
2023,"British Museum, Bloomsbury",310
2023,"Broadcasting House, Marylebone",345
2023,"Broadley Terrace, Marylebone",174
2023,"Broadwick Street, Soho",362
2023,"Bromley High Street, Bow",190
2023,"Brook Green South, Brook Green",257
2023,"Broomhouse Lane, Parsons Green",141
2023,"Brunswick Square, Bloomsbury",317
2023,"Brushfield Street, Liverpool Street",842
2023,"Bruton Street, Mayfair",209
2023,"Buckingham Gate, Westminster",287
2023,"Bunhill Row, Moorgate",554
2023,"Burdett Road, Mile End",324
2023,"Burgess Park Albany Road, Walworth",325
2023,"Bury Place, Holborn",194
2023,"Butler Place, Westminster",227
2023,"Buxton Street 1, Shoreditch",101
2023,"Cadogan Close, Victoria Park",226
2023,"Cadogan Gardens, Chelsea",381
2023,"Cadogan Place, Knightsbridge",230
2023,"Caldwell Street, Stockwell",336
2023,"Calshot Street , King's Cross",129
2023,"Campden Hill Road, Notting Hill",138
2023,"Canada Water Station, Rotherhithe",290
2023,"Canton Street, Poplar",119
2023,"Cantrell Road, Bow",103
2023,"Carey Street, Holborn",105
2023,"Carnegie Street, King's Cross",226
2023,"Cartwright Gardens , Bloomsbury",275
2023,"Castlehaven Road, Camden Town",276
2023,"Central House, Aldgate",307
2023,"Cephas Street, Bethnal Green",311
2023,"Chadwell Street, Angel",331
2023,"Chancery Lane, Holborn",183
2023,"Chapel Place, Marylebone",378
2023,"Charing Cross Hospital, Hammersmith",422
2023,"Charlbert Street, St. John's Wood",233
2023,"Charles II Street, West End",196
2023,"Charlotte Street, Fitzrovia",230
2023,"Charlotte Terrace, Angel",240
2023,"Cheapside, Bank",726
2023,"Chelsea Bridge, Pimlico",263
2023,"Chepstow Villas, Notting Hill",143
2023,"Cheshire Street, Bethnal Green",267
2023,"Chesilton Road, Fulham",358
2023,"Chicheley Street, South Bank",329
2023,"Chrisp Street Market, Poplar",181
2023,"Christopher Street, Liverpool Street",227
2023,"City Road, Angel",239
2023,"Clapham Common North Side, Clapham Common",313
2023,"Clapham Common Station, Clapham Common",594
2023,"Clapham Road, Lingham Street, Stockwell",138
2023,"Claremont Square, Angel",193
2023,"Clarence Walk, Stockwell",132
2023,"Clarendon Road, Avondale",105
2023,"Clarges Street, Mayfair",128
2023,"Clarkson Street, Bethnal Green",121
2023,"Claverton Street, Pimlico",198
2023,"Cleaver Street, Kennington",185
2023,"Clements Road, Bermondsey",156
2023,"Clerkenwell Green, Clerkenwell",396
2023,"Cleveland Gardens, Bayswater",201
2023,"Cleveland Way, Stepney",600
2023,"Clifford Street, Mayfair",178
2023,"Clifton Street, Shoreditch",177
2023,"Clinton Road, Mile End",239
2023,"Cloudesley Road, Angel",257
2023,"Colet Gardens, Hammersmith",37
2023,"Collingham Gardens, Earl's Court",275
2023,"Columbia Road, Shoreditch",404
2023,"Commercial Street, Shoreditch",204
2023,"Concert Hall Approach 1, South Bank",245
2023,"Concert Hall Approach 2, South Bank",228
2023,"Coomer Place, West Kensington",357
2023,"Copper Box Arena, Queen Elizabeth Olympic Park",185
2023,"Coram Street, Bloomsbury",226
2023,"Cotton Garden Estate, Kennington",240
2023,"Courland Grove, Wandsworth Road",223
2023,"Crabtree Lane, Fulham",223
2023,"Cranmer Road, Stockwell",388
2023,"Craven Street, Strand",509
2023,"Crawford Street, Marylebone",372
2023,"Crimscott Street, Bermondsey",38
2023,"Crinan Street, King's Cross",79
2023,"Crisp Road, Hammersmith",296
2023,"Cromer Street, Bloomsbury",216
2023,"Crosswall, Tower",530
2023,"Culvert Road, Battersea",155
2023,"Curlew Street, Shad Thames",427
2023,"Curzon Street, Mayfair",180
2023,"Danvers Street, West Chelsea",235
2023,"De Vere Gardens, Kensington",370
2023,"Denyer Street, Knightsbridge",170
2023,"Derry Street, Kensington",663
2023,"Devons Road, Bow",178
2023,"Devonshire Square, Liverpool Street",267
2023,"Devonshire Terrace, Bayswater",436
2023,"Dickens Square, Borough",172
2023,"Disraeli Road, Putney",210
2023,"Dock Street, Wapping",392
2023,"Doddington Grove, Kennington",378
2023,"Doric Way , Somers Town",376
2023,"Dorothy Road, Clapham Junction",316
2023,"Dorset Square, Marylebone",448
2023,"Drayton Gardens, West Chelsea",550
2023,"Driffield Road, Old Ford",338
2023,"Drummond Street , Euston",165
2023,"Drury Lane, Covent Garden",538
2023,"Duke Street Hill, London Bridge",971
2023,"Dunston Road , Haggerston",558
2023,"Durant Street, Bethnal Green",327
2023,"Eagle Wharf Road, Hoxton",786
2023,"Earnshaw Street , Covent Garden",312
2023,"East Ferry Road, Cubitt Town",66
2023,"East India DLR, Blackwall",130
2023,"East Road, Hoxton",265
2023,"East Village, Queen Elizabeth Olympic Park",275
2023,"Eastbourne Mews, Paddington",477
2023,"Eaton Square (South), Belgravia",116
2023,"Eaton Square, Belgravia",138
2023,"Ebury Bridge, Pimlico",212
2023,"Eccleston Place, Victoria",512
2023,"Edgware Road Station, Marylebone",313
2023,"Eel Brook Common, Walham Green",274
2023,"Elizabeth Bridge, Victoria",322
2023,"Elysium Place, Fulham",163
2023,"Embankment (Savoy), Strand",201
2023,"Emperor's Gate, South Kensington",251
2023,"Empire Square, The Borough",324
2023,"Endsleigh Gardens, Euston",350
2023,"Erin Close, Walham Green",421
2023,"Esmond Street, Putney",77
2023,"Ethelburga Estate, Battersea Park",558
2023,"Euston Road, Euston",238
2023,"Euston Square Gardens, Euston",113
2023,"Everington Street, Fulham",225
2023,"Eversholt Street , Camden Town",226
2023,"Evesham Street, Avondale",92
2023,"Exhibition Road Museums 1, South Kensington",263
2023,"Exhibition Road Museums 2, South Kensington",232
2023,"Exhibition Road, Knightsbridge",792
2023,"Falcon Road, Clapham Junction",368
2023,"Falkirk Street, Hoxton",295
2023,"Fanshaw Street, Hoxton",446
2023,"Farm Street, Mayfair",140
2023,"Farringdon Lane, Clerkenwell",257
2023,"Farringdon Street, Holborn",259
2023,"Fashion Street, Whitechapel",230
2023,"Fawcett Close, Battersea",113
2023,"Felsham Road, Putney",188
2023,"Ferndale Road, Brixton",349
2023,"Finlay Street, Fulham",347
2023,"Finnis Street, Bethnal Green",170
2023,"Finsbury Circus, Liverpool Street",534
2023,"Finsbury Leisure Centre, St. Luke's",656
2023,"Finsbury Library , Finsbury",174
2023,"Finsbury Square , Moorgate",268
2023,"Fire Brigade Pier, Vauxhall",230
2023,"Fisherman's Walk West, Canary Wharf",299
2023,"Flamborough Street, Limehouse",487
2023,"Flood Street, Chelsea",533
2023,"Foley Street, Fitzrovia",348
2023,"Ford Road, Old Ford",298
2023,"Fore Street Avenue, Guildhall",203
2023,"Fore Street, Guildhall",214
2023,"Fournier Street, Whitechapel",323
2023,"Frampton Street, Paddington",185
2023,"Freston Road, Avondale",134
2023,"Frith Street, Soho",318
2023,"Fulham Broadway, Walham Green",727
2023,"Fulham Park Road, Fulham",278
2023,"Furze Green, Bow",245
2023,"Garnet Street, Shadwell",222
2023,"Gas Holders, Battersea Park",630
2023,"Gascoyne Road, Victoria Park",237
2023,"Gauden Road, Clapham",386
2023,"Gaywood  Street, Elephant & Castle",238
2023,"George Place Mews, Marylebone",217
2023,"George Row, Bermondsey",429
2023,"George Street, Marylebone",322
2023,"Geraldine Street, Elephant & Castle",85
2023,"Globe Town Market, Bethnal Green",366
2023,"Gloucester Avenue, Camden Town",202
2023,"Gloucester Road (Central), South Kensington",266
2023,"Gloucester Road (North), Kensington",339
2023,"Gloucester Road Station, South Kensington",662
2023,"Gloucester Street, Pimlico",334
2023,"Gloucester Terrace, Bayswater",282
2023,"Godliman Street, St. Paul's",235
2023,"Golden Lane, Barbican",260
2023,"Golden Square, Soho",294
2023,"Goldsmith's Row, Haggerston",387
2023,"Good's Way, King's Cross",482
2023,"Goswell Road (City Uni), Finsbury",212
2023,"Gower Place , Euston",294
2023,"Grafton Street, Mayfair",149
2023,"Graham Street, Angel",373
2023,"Granby Street, Shoreditch",424
2023,"Grant Road East, Clapham Junction",333
2023,"Great Dover Street, The Borough",343
2023,"Great Percy Street, Clerkenwell",205
2023,"Great Russell Street, Bloomsbury",275
2023,"Great Suffolk Street, The Borough",235
2023,"Great Titchfield Street, Fitzrovia",241
2023,"Great Tower Street, Monument",595
2023,"Green Park Station, Mayfair",459
2023,"Green Street, Mayfair",290
2023,"Greenberry Street, St.John's Wood",123
2023,"Greenland Road, Camden Town",316
2023,"Grenfell Road, Avondale",180
2023,"Greycoat Street , Westminster",115
2023,"Greyhound Road, Hammersmith",354
2023,"Grosvenor Crescent, Belgravia",25
2023,"Grosvenor Road, Pimlico",178
2023,"Grosvenor Square, Mayfair",235
2023,"Grove End Road, St. John's Wood",185
2023,"Guildhouse Street, Victoria",215
2023,"Guilford Street , Bloomsbury",382
2023,"Gunmakers Lane, Old Ford",236
2023,"Gwendwr Road, West Kensington",210
2023,"Haggerston Road, Haggerston",374
2023,"Halford Road, West Kensington",282
2023,"Hammersmith Road, Hammersmith",337
2023,"Hampstead Road, Euston",331
2023,"Hampton Street, Walworth",308
2023,"Handyside Street, King's Cross",360
2023,"Hansard Mews, Holland Park",198
2023,"Harcourt Terrace, West Brompton",423
2023,"Hardwick Street, Clerkenwell",137
2023,"Harford Street, Mile End",169
2023,"Harper Road, The Borough",247
2023,"Harriet Street, Knightsbridge",260
2023,"Harrington Square 1, Camden Town",243
2023,"Harris Academy, Bermondsey",139
2023,"Harrowby Street, Marylebone",276
2023,"Hartington Road, Stockwell",307
2023,"Hatton Garden, Holborn",377
2023,"Hatton Wall, Holborn",376
2023,"Hawley Crescent, Camden Town",96
2023,"Heath Road, Battersea",120
2023,"Here East North, Queen Elizabeth Olympic Park",62
2023,"Here East South, Queen Elizabeth Olympic Park",30
2023,"Hereford Road, Bayswater",322
2023,"Hermitage Court, Wapping",278
2023,"Heron Quays DLR, Canary Wharf",83
2023,"Hertford Road, De Beauvoir Town",321
2023,"Hewison Street, Old Ford",343
2023,"Hibbert Street, Battersea",333
2023,"High Holborn , Covent Garden",447
2023,"Hinde Street, Marylebone",362
2023,"Holborn Circus, Holborn",504
2023,"Holden Street, Battersea",153
2023,"Holland Park, Kensington",100
2023,"Hollybush Gardens, Bethnal Green",209
2023,"Holy Trinity Brompton, Knightsbridge",254
